table,offset,name,type,description
Table 8-379: por_dt_cfg register summary,0xFF8,por_dt_cidr23,RO,por_dt_cidr23
Table 8-417: cmn_hns_cfg register summary,0x0,cmn_hns_node_info,RO,cmn_hns_node_info
Table 8-417: cmn_hns_cfg register summary,0x80,cmn_hns_child_info,RO,cmn_hns_child_info
Table 8-417: cmn_hns_cfg register summary,0x980,cmn_hns_scr,RW,cmn_hns_scr
Table 8-417: cmn_hns_cfg register summary,0x988,cmn_hns_rcr,RW,cmn_hns_rcr
Table 8-417: cmn_hns_cfg register summary,0x900,cmn_hns_unit_info,RO,cmn_hns_unit_info
Table 8-417: cmn_hns_cfg register summary,0x908,cmn_hns_unit_info_1,RO,cmn_hns_unit_info_1
Table 8-417: cmn_hns_cfg register summary,0xA00,cmn_hns_cfg_ctl,RW,cmn_hns_cfg_ctl
Table 8-417: cmn_hns_cfg register summary,0xA08,cmn_hns_aux_ctl,RW,cmn_hns_aux_ctl
Table 8-417: cmn_hns_cfg register summary,0xA10,cmn_hns_aux_ctl_1,RW,cmn_hns_aux_ctl_1
Table 8-417: cmn_hns_cfg register summary,0xA18,cmn_hns_cbusy_limit_ctl,RW,cmn_hns_cbusy_limit_ctl
Table 8-417: cmn_hns_cfg register summary,0xA20,cmn_hns_txrsp_arb_weight_ctl,RW,cmn_hns_txrsp_arb_weight_ctl
Table 8-417: cmn_hns_cfg register summary,0xA28,cmn_hns_cbusy_mode_ctl,RW,cmn_hns_cbusy_mode_ctl
Table 8-417: cmn_hns_cfg register summary,0xA30,cmn_hns_lbt_cfg_ctl,RW,cmn_hns_lbt_cfg_ctl
Table 8-417: cmn_hns_cfg register summary,0xA38,cmn_hns_lbt_aux_ctl,RW,cmn_hns_lbt_aux_ctl
Table 8-417: cmn_hns_cfg register summary,0xA50,cmn_hns_datasource_ctl,RW,cmn_hns_datasource_ctl
Table 8-417: cmn_hns_cfg register summary,0x1900,cmn_hns_ppu_pwpr,RW,cmn_hns_ppu_pwpr
Table 8-417: cmn_hns_cfg register summary,0x1908,cmn_hns_ppu_pwsr,RO,cmn_hns_ppu_pwsr
Table 8-417: cmn_hns_cfg register summary,0x1914,cmn_hns_ppu_misr,RO,cmn_hns_ppu_misr
Table 8-417: cmn_hns_cfg register summary,0x28B0,cmn_hns_ppu_idr0,RO,cmn_hns_ppu_idr0
Table 8-417: cmn_hns_cfg register summary,0x28B4,cmn_hns_ppu_idr1,RO,cmn_hns_ppu_idr1
Table 8-417: cmn_hns_cfg register summary,0x28C8,cmn_hns_ppu_iidr,RO,cmn_hns_ppu_iidr
Table 8-417: cmn_hns_cfg register summary,0x28CC,cmn_hns_ppu_aidr,RO,cmn_hns_ppu_aidr
Table 8-417: cmn_hns_cfg register summary,0x1A00,cmn_hns_ppu_dyn_ret_threshold,RW,cmn_hns_ppu_dyn_ret_threshold
Table 8-417: cmn_hns_cfg register summary,0xA80,cmn_hns_qos_band,RO,cmn_hns_qos_band
Table 8-417: cmn_hns_cfg register summary,0xE000,cmn_hns_errfr,RO,cmn_hns_errfr
Table 8-417: cmn_hns_cfg register summary,0xE008,cmn_hns_errctlr,RW,cmn_hns_errctlr
Table 8-417: cmn_hns_cfg register summary,0xE010,cmn_hns_errstatus,W1C,cmn_hns_errstatus
Table 8-417: cmn_hns_cfg register summary,0xE018,cmn_hns_erraddr,RW,cmn_hns_erraddr
Table 8-417: cmn_hns_cfg register summary,0xE020,cmn_hns_errmisc0,RW,cmn_hns_errmisc0
Table 8-417: cmn_hns_cfg register summary,0xE028,cmn_hns_errmisc1,RW,cmn_hns_errmisc1
Table 8-417: cmn_hns_cfg register summary,0xE800,cmn_hns_errpfgf,RO,cmn_hns_errpfgf
Table 8-417: cmn_hns_cfg register summary,0xE808,cmn_hns_errpfgctl,RW,cmn_hns_errpfgctl
Table 8-417: cmn_hns_cfg register summary,0xE810,cmn_hns_errpfgcdn,RW,cmn_hns_errpfgcdn
Table 8-417: cmn_hns_cfg register summary,0xE040,cmn_hns_errfr_NS,RO,cmn_hns_errfr_NS
Table 8-417: cmn_hns_cfg register summary,0xE048,cmn_hns_errctlr_NS,RW,cmn_hns_errctlr_NS
Table 8-417: cmn_hns_cfg register summary,0xE050,cmn_hns_errstatus_NS,W1C,cmn_hns_errstatus_NS
Table 8-417: cmn_hns_cfg register summary,0xE058,cmn_hns_erraddr_NS,RW,cmn_hns_erraddr_NS
Table 8-417: cmn_hns_cfg register summary,0xE060,cmn_hns_errmisc0_NS,RW,cmn_hns_errmisc0_NS
Table 8-417: cmn_hns_cfg register summary,0xE068,cmn_hns_errmisc1_NS,RW,cmn_hns_errmisc1_NS
Table 8-417: cmn_hns_cfg register summary,0xE840,cmn_hns_errpfgf_NS,RO,cmn_hns_errpfgf_NS
Table 8-417: cmn_hns_cfg register summary,0xE848,cmn_hns_errpfgctl_NS,RW,cmn_hns_errpfgctl_NS
Table 8-417: cmn_hns_cfg register summary,0xE850,cmn_hns_errpfgcdn_NS,RW,cmn_hns_errpfgcdn_NS
Table 8-417: cmn_hns_cfg register summary,0xED00,cmn_hns_errcapctl,RW,cmn_hns_errcapctl
Table 8-417: cmn_hns_cfg register summary,0xEE00,cmn_hns_errgsr,RO,cmn_hns_errgsr
Table 8-417: cmn_hns_cfg register summary,0xEE10,cmn_hns_erriidr,RO,cmn_hns_erriidr
Table 8-417: cmn_hns_cfg register summary,0xEFA8,cmn_hns_errdevaff,RO,cmn_hns_errdevaff
Table 8-417: cmn_hns_cfg register summary,0xEFB8,cmn_hns_errdevarch,RO,cmn_hns_errdevarch
Table 8-417: cmn_hns_cfg register summary,0xEFC8,cmn_hns_errdevid,RO,cmn_hns_errdevid
Table 8-417: cmn_hns_cfg register summary,0xEFD0,cmn_hns_errpidr45,RO,cmn_hns_errpidr45
Table 8-417: cmn_hns_cfg register summary,0xEFE0,cmn_hns_errpidr01,RO,cmn_hns_errpidr01
Table 8-417: cmn_hns_cfg register summary,0xEFE8,cmn_hns_errpidr23,RO,cmn_hns_errpidr23
Table 8-417: cmn_hns_cfg register summary,0xEFF0,cmn_hns_errcidr01,RO,cmn_hns_errcidr01
Table 8-417: cmn_hns_cfg register summary,0xEFF8,cmn_hns_errcidr23,RO,cmn_hns_errcidr23
Table 8-417: cmn_hns_cfg register summary,0xE030,cmn_hns_err_inj,RW,cmn_hns_err_inj
Table 8-417: cmn_hns_cfg register summary,0xE938,cmn_hns_byte_par_err_inj,WO,cmn_hns_byte_par_err_inj
Table 8-417: cmn_hns_cfg register summary,0xC00,cmn_hns_slc_lock_ways,RW,cmn_hns_slc_lock_ways
Table 8-417: cmn_hns_cfg register summary,0xC08,cmn_hns_slc_lock_base0,RW,cmn_hns_slc_lock_base0
Table 8-417: cmn_hns_cfg register summary,0xC10,cmn_hns_slc_lock_base1,RW,cmn_hns_slc_lock_base1
Table 8-417: cmn_hns_cfg register summary,0xC18,cmn_hns_slc_lock_base2,RW,cmn_hns_slc_lock_base2
Table 8-417: cmn_hns_cfg register summary,0xC20,cmn_hns_slc_lock_base3,RW,cmn_hns_slc_lock_base3
Table 8-417: cmn_hns_cfg register summary,0xC28,cmn_hns_rni_region_vec,RW,cmn_hns_rni_region_vec
Table 8-417: cmn_hns_cfg register summary,0xC30,cmn_hns_rnd_region_vec,RW,cmn_hns_rnd_region_vec
Table 8-417: cmn_hns_cfg register summary,0xC38,cmn_hns_rnf_region_vec,RW,cmn_hns_rnf_region_vec
Table 8-417: cmn_hns_cfg register summary,0xC40,cmn_hns_rnf_region_vec1,RW,cmn_hns_rnf_region_vec1
Table 8-417: cmn_hns_cfg register summary,0xC48,cmn_hns_slcway_partition0_rnf_vec,RW,cmn_hns_slcway_partition0_rnf_vec
Table 8-417: cmn_hns_cfg register summary,0xC50,cmn_hns_slcway_partition1_rnf_vec,RW,cmn_hns_slcway_partition1_rnf_vec
Table 8-417: cmn_hns_cfg register summary,0xC58,cmn_hns_slcway_partition2_rnf_vec,RW,cmn_hns_slcway_partition2_rnf_vec
Table 8-417: cmn_hns_cfg register summary,0xC60,cmn_hns_slcway_partition3_rnf_vec,RW,cmn_hns_slcway_partition3_rnf_vec
Table 8-417: cmn_hns_cfg register summary,0xCB0,cmn_hns_slcway_partition0_rnf_vec1,RW,cmn_hns_slcway_partition0_rnf_vec1
Table 8-417: cmn_hns_cfg register summary,0xCB8,cmn_hns_slcway_partition1_rnf_vec1,RW,cmn_hns_slcway_partition1_rnf_vec1
Table 8-417: cmn_hns_cfg register summary,0xCC0,cmn_hns_slcway_partition2_rnf_vec1,RW,cmn_hns_slcway_partition2_rnf_vec1
Table 8-417: cmn_hns_cfg register summary,0xCC8,cmn_hns_slcway_partition3_rnf_vec1,RW,cmn_hns_slcway_partition3_rnf_vec1
Table 8-417: cmn_hns_cfg register summary,0xC68,cmn_hns_slcway_partition0_rni_vec,RW,cmn_hns_slcway_partition0_rni_vec
Table 8-417: cmn_hns_cfg register summary,0xC70,cmn_hns_slcway_partition1_rni_vec,RW,cmn_hns_slcway_partition1_rni_vec
Table 8-417: cmn_hns_cfg register summary,0xC78,cmn_hns_slcway_partition2_rni_vec,RW,cmn_hns_slcway_partition2_rni_vec
Table 8-417: cmn_hns_cfg register summary,0xC80,cmn_hns_slcway_partition3_rni_vec,RW,cmn_hns_slcway_partition3_rni_vec
Table 8-417: cmn_hns_cfg register summary,0xC88,cmn_hns_slcway_partition0_rnd_vec,RW,cmn_hns_slcway_partition0_rnd_vec
Table 8-417: cmn_hns_cfg register summary,0xC90,cmn_hns_slcway_partition1_rnd_vec,RW,cmn_hns_slcway_partition1_rnd_vec
Table 8-417: cmn_hns_cfg register summary,0xC98,cmn_hns_slcway_partition2_rnd_vec,RW,cmn_hns_slcway_partition2_rnd_vec
Table 8-417: cmn_hns_cfg register summary,0xCA0,cmn_hns_slcway_partition3_rnd_vec,RW,cmn_hns_slcway_partition3_rnd_vec
Table 8-417: cmn_hns_cfg register summary,0xCA8,cmn_hns_rn_region_lock,RW,cmn_hns_rn_region_lock
Table 8-417: cmn_hns_cfg register summary,0xCD0,cmn_hns_sf_cxg_blocked_ways,RW,cmn_hns_sf_cxg_blocked_ways
Table 8-417: cmn_hns_cfg register summary,0xCE0,cmn_hns_cxg_ha_metadata_exclusion_list,RW,cmn_hns_cxg_ha_metadata_exclusion_list
Table 8-417: cmn_hns_cfg register summary,0xD60,cmn_hns_cxg_ha_snp_throttle_disable_list,RW,cmn_hns_cxg_ha_snp_throttle_disable_list
Table 8-417: cmn_hns_cfg register summary,0xCD8,cmn_hns_cxg_ha_smp_exclusion_list,RW,cmn_hns_cxg_ha_smp_exclusion_list
Table 8-417: cmn_hns_cfg register summary,0xCF0,hn_sam_hash_addr_mask_reg,RW,hn_sam_hash_addr_mask_reg
Table 8-417: cmn_hns_cfg register summary,0xCF8,hn_sam_region_cmp_addr_mask_reg,RW,hn_sam_region_cmp_addr_mask_reg
Table 8-417: cmn_hns_cfg register summary,0xD48,cmn_hns_sam_cfg1_def_hashed_region,RW,cmn_hns_sam_cfg1_def_hashed_region
Table 8-417: cmn_hns_cfg register summary,0xD50,cmn_hns_sam_cfg2_def_hashed_region,RW,cmn_hns_sam_cfg2_def_hashed_region
Table 8-417: cmn_hns_cfg register summary,0xD00,cmn_hns_sam_control,RW,cmn_hns_sam_control
Table 8-417: cmn_hns_cfg register summary,0xD28,cmn_hns_sam_control2,RW,cmn_hns_sam_control2
Table 8-417: cmn_hns_cfg register summary,0xD08,cmn_hns_sam_memregion0,RW,cmn_hns_sam_memregion0
Table 8-417: cmn_hns_cfg register summary,0xD38,cmn_hns_sam_memregion0_end_addr,RW,cmn_hns_sam_memregion0_end_addr
Table 8-417: cmn_hns_cfg register summary,0xD10,cmn_hns_sam_memregion1,RW,cmn_hns_sam_memregion1
Table 8-417: cmn_hns_cfg register summary,0xD40,cmn_hns_sam_memregion1_end_addr,RW,cmn_hns_sam_memregion1_end_addr
Table 8-417: cmn_hns_cfg register summary,0xD18,cmn_hns_sam_sn_properties,RW,cmn_hns_sam_sn_properties
Table 8-417: cmn_hns_cfg register summary,0xD20,cmn_hns_sam_6sn_nodeid,RW,cmn_hns_sam_6sn_nodeid
Table 8-417: cmn_hns_cfg register summary,0xCE8,cmn_hns_sam_sn_properties1,RW,cmn_hns_sam_sn_properties1
Table 8-417: cmn_hns_cfg register summary,0xD30,cmn_hns_sam_sn_properties2,RW,cmn_hns_sam_sn_properties2
Table 8-417: cmn_hns_cfg register summary,{0-4} 0xF80 : 0xFA0; {5-31} 0x6028 : 0x60F8,cmn_hns_cml_port_aggr_grp0-4_add_mask,RW,cmn_hns_cml_port_aggr_grp0-4_add_mask
Table 8-417: cmn_hns_cfg register summary,{0-4} 0xF80 : 0xFA0; {5-31} 0x6028 : 0x60F8,cmn_hns_cml_port_aggr_grp5-31_add_mask,RW,cmn_hns_cml_port_aggr_grp5-31_add_mask
Table 8-417: cmn_hns_cfg register summary,{0-7} 0x6400 : 0x6438; {2-12} 0x6110 : 0x6160,cmn_hns_cml_cpag_base_indx_grp0-3,RW,cmn_hns_cml_cpag_base_indx_grp0-3
Table 8-417: cmn_hns_cfg register summary,0xFD0,cmn_hns_cml_port_aggr_ctrl_reg,RW,cmn_hns_cml_port_aggr_ctrl_reg
Table 8-417: cmn_hns_cfg register summary,{1-6} 0x6208 : 0x6230,cmn_hns_cml_port_aggr_ctrl_reg1-6,RW,cmn_hns_cml_port_aggr_ctrl_reg1-6
Table 8-417: cmn_hns_cfg register summary,0xF50,cmn_hns_abf_lo_addr,RW,cmn_hns_abf_lo_addr
Table 8-417: cmn_hns_cfg register summary,0xF58,cmn_hns_abf_hi_addr,RW,cmn_hns_abf_hi_addr
Table 8-417: cmn_hns_cfg register summary,0xF60,cmn_hns_abf_pr,RW,cmn_hns_abf_pr
Table 8-417: cmn_hns_cfg register summary,0xF68,cmn_hns_abf_sr,RO,cmn_hns_abf_sr
Table 8-417: cmn_hns_cfg register summary,0x1000,cmn_hns_cbusy_write_limit_ctl,RW,cmn_hns_cbusy_write_limit_ctl
Table 8-417: cmn_hns_cfg register summary,0x1008,cmn_hns_cbusy_resp_ctl,RW,cmn_hns_cbusy_resp_ctl
Table 8-417: cmn_hns_cfg register summary,0x1010,cmn_hns_cbusy_sn_ctl,RW,cmn_hns_cbusy_sn_ctl
Table 8-417: cmn_hns_cfg register summary,0x1068,cmn_hns_cbusy_sn1_ctl,RW,cmn_hns_cbusy_sn1_ctl
Table 8-417: cmn_hns_cfg register summary,0x1070,cmn_hns_cbusy_sn1_threshold,RW,cmn_hns_cbusy_sn1_threshold
Table 8-417: cmn_hns_cfg register summary,0x1018,cmn_hns_lbt_cbusy_ctl,RW,cmn_hns_lbt_cbusy_ctl
Table 8-417: cmn_hns_cfg register summary,0x1080,cmn_hns_cbusy_ccg_ctl,RW,cmn_hns_cbusy_ccg_ctl
Table 8-417: cmn_hns_cfg register summary,0x1088,cmn_hns_cbusy_ccg_threshold,RW,cmn_hns_cbusy_ccg_threshold
Table 8-417: cmn_hns_cfg register summary,0x1020,cmn_hns_pocq_alloc_class_dedicated,RW,cmn_hns_pocq_alloc_class_dedicated
Table 8-417: cmn_hns_cfg register summary,0x1028,cmn_hns_pocq_alloc_class_max_allowed,RW,cmn_hns_pocq_alloc_class_max_allowed
Table 8-417: cmn_hns_cfg register summary,0x1030,cmn_hns_pocq_alloc_class_contended_min,RW,cmn_hns_pocq_alloc_class_contended_min
Table 8-417: cmn_hns_cfg register summary,0x1038,cmn_hns_pocq_alloc_misc_max_allowed,RW,cmn_hns_pocq_alloc_misc_max_allowed
Table 8-417: cmn_hns_cfg register summary,0x1040,cmn_hns_class_ctl,RW,cmn_hns_class_ctl
Table 8-417: cmn_hns_cfg register summary,0x1048,cmn_hns_pocq_qos_class_ctl,RW,cmn_hns_pocq_qos_class_ctl
Table 8-417: cmn_hns_cfg register summary,0x1050,cmn_hns_class_pocq_arb_weight_ctl,RW,cmn_hns_class_pocq_arb_weight_ctl
Table 8-417: cmn_hns_cfg register summary,0x1058,cmn_hns_class_retry_weight_ctl,RW,cmn_hns_class_retry_weight_ctl
Table 8-417: cmn_hns_cfg register summary,0x1060,cmn_hns_pocq_misc_retry_weight_ctl,RW,cmn_hns_pocq_misc_retry_weight_ctl
Table 8-417: cmn_hns_cfg register summary,0xFE0,cmn_hns_partner_scratch_reg0,RW,cmn_hns_partner_scratch_reg0
Table 8-417: cmn_hns_cfg register summary,0xFE8,cmn_hns_partner_scratch_reg1,RW,cmn_hns_partner_scratch_reg1
Table 8-417: cmn_hns_cfg register summary,0xB80,cmn_hns_cfg_slcsf_dbgrd,WO,cmn_hns_cfg_slcsf_dbgrd
Table 8-417: cmn_hns_cfg register summary,0xB88,cmn_hns_slc_cache_access_slc_tag,RO,cmn_hns_slc_cache_access_slc_tag
Table 8-417: cmn_hns_cfg register summary,0xB90,cmn_hns_slc_cache_access_slc_tag1,RO,cmn_hns_slc_cache_access_slc_tag1
Table 8-417: cmn_hns_cfg register summary,0xB98,cmn_hns_slc_cache_access_slc_data,RO,cmn_hns_slc_cache_access_slc_data
Table 8-417: cmn_hns_cfg register summary,0xBC0,cmn_hns_slc_cache_access_slc_mte_tag,RO,cmn_hns_slc_cache_access_slc_mte_tag
Table 8-417: cmn_hns_cfg register summary,0xBA0,cmn_hns_slc_cache_access_sf_tag,RO,cmn_hns_slc_cache_access_sf_tag
Table 8-417: cmn_hns_cfg register summary,0xBA8,cmn_hns_slc_cache_access_sf_tag1,RO,cmn_hns_slc_cache_access_sf_tag1
Table 8-417: cmn_hns_cfg register summary,0xBB0,cmn_hns_slc_cache_access_sf_tag2,RO,cmn_hns_slc_cache_access_sf_tag2
Table 8-417: cmn_hns_cfg register summary,0xD900,cmn_hns_pmu_event_sel,RW,cmn_hns_pmu_event_sel
Table 8-417: cmn_hns_cfg register summary,0xD908,cmn_hns_pmu_mpam_sel,RW,cmn_hns_pmu_mpam_sel
Table 8-417: cmn_hns_cfg register summary,0xC900 : 0xC920,cmn_hns_amevcntr0-4,RW,cmn_hns_amevcntr0-4
Table 8-417: cmn_hns_cfg register summary,0xCD00 : 0xCD10,cmn_hns_amevtyper0-4,RO,cmn_hns_amevtyper0-4
Table 8-417: cmn_hns_cfg register summary,0xD500,cmn_hns_amcntenset,W1S,cmn_hns_amcntenset
Table 8-417: cmn_hns_cfg register summary,0xD520,cmn_hns_amcntenclr,W1C,cmn_hns_amcntenclr
Table 8-417: cmn_hns_cfg register summary,0xD700,cmn_hns_amcfgr,RO,cmn_hns_amcfgr
Table 8-417: cmn_hns_cfg register summary,0xD704,cmn_hns_amcr,RW,cmn_hns_amcr
Table 8-417: cmn_hns_cfg register summary,0xD708,cmn_hns_amiidr,RO,cmn_hns_amiidr
Table 8-417: cmn_hns_cfg register summary,0xD8BC,cmn_hns_amdevarch,RO,cmn_hns_amdevarch
Table 8-417: cmn_hns_cfg register summary,0xD8C8,cmn_hns_amdevid,RO,cmn_hns_amdevid
Table 8-417: cmn_hns_cfg register summary,0xD8CC,cmn_hns_amdevtype,RO,cmn_hns_amdevtype
Table 8-417: cmn_hns_cfg register summary,0xD8D0,cmn_hns_ampidr4,RO,cmn_hns_ampidr4
Table 8-417: cmn_hns_cfg register summary,0xD8D4 : 0xD8DC,cmn_hns_ampidr5-7,RO,cmn_hns_ampidr5-7
Table 8-417: cmn_hns_cfg register summary,0xD8E0,cmn_hns_ampidr0,RO,cmn_hns_ampidr0
Table 8-417: cmn_hns_cfg register summary,0xD8E4,cmn_hns_ampidr1,RO,cmn_hns_ampidr1
Table 8-417: cmn_hns_cfg register summary,0xD8E8,cmn_hns_ampidr2,RO,cmn_hns_ampidr2
Table 8-417: cmn_hns_cfg register summary,0xD8EC,cmn_hns_ampidr3,RO,cmn_hns_ampidr3
Table 8-417: cmn_hns_cfg register summary,0xD8F0,cmn_hns_amcidr0,RO,cmn_hns_amcidr0
Table 8-417: cmn_hns_cfg register summary,0xD8F4,cmn_hns_amcidr1,RO,cmn_hns_amcidr1
Table 8-417: cmn_hns_cfg register summary,0xD8F8,cmn_hns_amcidr2,RO,cmn_hns_amcidr2
Table 8-417: cmn_hns_cfg register summary,0xD8FC,cmn_hns_amcidr3,RO,cmn_hns_amcidr3
Table 8-417: cmn_hns_cfg register summary,0xD910,+,-,#{8*index} cmn_hns_pmu_mpam_pardid_mask0-7 RW cmn_hns_pmu_mpam_pardid_mask0-7
Table 8-417: cmn_hns_cfg register summary,0x3C00 : 0x43E0,cmn_hns_rn_cluster0-63_physid_reg0,RW,cmn_hns_rn_cluster0-63_physid_reg0
Table 8-417: cmn_hns_cfg register summary,0x4400 : 0x4BE0,cmn_hns_rn_cluster64-127_physid_reg0,RW,cmn_hns_rn_cluster64-127_physid_reg0
Table 8-417: cmn_hns_cfg register summary,0x3C08 : 0x4BE8,cmn_hns_rn_cluster0-127_physid_reg1,RW,cmn_hns_rn_cluster0-127_physid_reg1
Table 8-417: cmn_hns_cfg register summary,0x3C10 : 0x4BF0,cmn_hns_rn_cluster0-127_physid_reg2,RW,cmn_hns_rn_cluster0-127_physid_reg2
Table 8-417: cmn_hns_cfg register summary,0x3C18 : 0x4BF8,cmn_hns_rn_cluster0-127_physid_reg3,RW,cmn_hns_rn_cluster0-127_physid_reg3
Table 8-417: cmn_hns_cfg register summary,0x5010 : 0x51F8,cmn_hns_sam_nonhash_cfg1_memregion2-63,RW,cmn_hns_sam_nonhash_cfg1_memregion2-63
Table 8-417: cmn_hns_cfg register summary,0x5210 : 0x53F8,cmn_hns_sam_nonhash_cfg2_memregion2-63,RW,cmn_hns_sam_nonhash_cfg2_memregion2-63
Table 8-417: cmn_hns_cfg register summary,0x5400 : 0x5478,cmn_hns_sam_htg_cfg1_memregion0-15,RW,cmn_hns_sam_htg_cfg1_memregion0-15
Table 8-417: cmn_hns_cfg register summary,0x5480 : 0x54F8,cmn_hns_sam_htg_cfg2_memregion0-15,RW,cmn_hns_sam_htg_cfg2_memregion0-15
Table 8-417: cmn_hns_cfg register summary,0x5500 : 0x5578,cmn_hns_sam_htg_cfg3_memregion0-15,RW,cmn_hns_sam_htg_cfg3_memregion0-15
Table 8-417: cmn_hns_cfg register summary,{0-15} 0x5600 : 0x5678; {16-31} 0x5808 : 0x5880,cmn_hns_sam_htg_sn_nodeid_reg0-31,RW,cmn_hns_sam_htg_sn_nodeid_reg0-31
Table 8-417: cmn_hns_cfg register summary,0x5680 : 0x56F8,cmn_hns_sam_htg_sn_attr0-15,RW,cmn_hns_sam_htg_sn_attr0-15
Table 8-417: cmn_hns_cfg register summary,0x5700 : 0x5718,cmn_hns_sam_ccg_sa_nodeid_reg0-3,RW,cmn_hns_sam_ccg_sa_nodeid_reg0-3
Table 8-417: cmn_hns_cfg register summary,0x5740 : 0x5758,cmn_hns_sam_ccg_sa_attr0-3,RW,cmn_hns_sam_ccg_sa_attr0-3
Table 8-417: cmn_hns_cfg register summary,0x5780 : 0x57B8,hns_generic_regs0-7,RW,hns_generic_regs0-7
Table 8-417: cmn_hns_cfg register summary,0x5900,cmn_hns_pa2setaddr_slc,RW,cmn_hns_pa2setaddr_slc
Table 8-417: cmn_hns_cfg register summary,0x5908,cmn_hns_pa2setaddr_sf,RW,cmn_hns_pa2setaddr_sf
Table 8-417: cmn_hns_cfg register summary,0x5910,cmn_hns_pa2setaddr_flex_slc,RW,cmn_hns_pa2setaddr_flex_slc
Table 8-417: cmn_hns_cfg register summary,0x5918,cmn_hns_pa2setaddr_flex_sf,RW,cmn_hns_pa2setaddr_flex_sf
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7000 : 0x70F8,lcn_hashed_tgt_grp_cfg1_region0-31,RW,lcn_hashed_tgt_grp_cfg1_region0-31
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7100 : 0x71F8,lcn_hashed_tgt_grp_cfg2_region0-31,RW,lcn_hashed_tgt_grp_cfg2_region0-31
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7200 : 0x72F8,lcn_hashed_target_grp_secondary_cfg1_reg0-31,RW,lcn_hashed_target_grp_secondary_cfg1_reg0-31
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7300 : 0x73F8,lcn_hashed_target_grp_secondary_cfg2_reg0-31,RW,lcn_hashed_target_grp_secondary_cfg2_reg0-31
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7400 : 0x74F8,lcn_hashed_target_grp_hash_cntl_reg0-31,RW,lcn_hashed_target_grp_hash_cntl_reg0-31
Table 8-417: cmn_hns_cfg register summary,{0-3} 0x7500 : 0x7518,lcn_hashed_target_group_hn_count_reg0-3,RW,lcn_hashed_target_group_hn_count_reg0-3
Table 8-417: cmn_hns_cfg register summary,{0-7} 0x7520 : 0x7558,lcn_hashed_target_grp_cal_mode_reg0-7,RW,lcn_hashed_target_grp_cal_mode_reg0-7
Table 8-417: cmn_hns_cfg register summary,{0-1} 0x7560 : 0x7568,lcn_hashed_target_grp_hnf_cpa_en_reg0-1,RW,lcn_hashed_target_grp_hnf_cpa_en_reg0-1
Table 8-417: cmn_hns_cfg register summary,{0-15} 0x7580 : 0x75F8,lcn_hashed_target_grp_cpag_perhnf_reg0-15,RW,lcn_hashed_target_grp_cpag_perhnf_reg0-15
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7700 : 0x77F8,lcn_hashed_target_grp_compact_cpag_ctrl0-31,RW,lcn_hashed_target_grp_compact_cpag_ctrl0-31
Table 8-417: cmn_hns_cfg register summary,{0-31} 0x7800 : 0x78F8,lcn_hashed_target_grp_compact_hash_ctrl0-31,RW,lcn_hashed_target_grp_compact_hash_ctrl0-31
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x0,cmn_hns_mpam_ns_node_info,RO,cmn_hns_mpam_ns_node_info
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x80,cmn_hns_mpam_ns_child_info,RO,cmn_hns_mpam_ns_child_info
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1000,cmn_hns_ns_mpam_idr,RO,cmn_hns_ns_mpam_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1018,cmn_hns_mpam_iidr,RO,cmn_hns_mpam_iidr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1020,cmn_hns_mpam_aidr,RO,cmn_hns_mpam_aidr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1028,cmn_hns_ns_mpam_impl_idr,RO,cmn_hns_ns_mpam_impl_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1030,cmn_hns_ns_mpam_cpor_idr,RO,cmn_hns_ns_mpam_cpor_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1038,cmn_hns_ns_mpam_ccap_idr,RO,cmn_hns_ns_mpam_ccap_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1040,cmn_hns_ns_mpam_mbw_idr,RO,cmn_hns_ns_mpam_mbw_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1048,cmn_hns_ns_mpam_pri_idr,RO,cmn_hns_ns_mpam_pri_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1050,cmn_hns_ns_mpam_partid_nrw_idr,RO,cmn_hns_ns_mpam_partid_nrw_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1080,cmn_hns_ns_mpam_msmon_idr,RO,cmn_hns_ns_mpam_msmon_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1088,cmn_hns_ns_mpam_csumon_idr,RO,cmn_hns_ns_mpam_csumon_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1090,cmn_hns_ns_mpam_mbwumon_idr,RO,cmn_hns_ns_mpam_mbwumon_idr
